Date,Revenue,year,month,weekday,quarter,day_of_month,Revenue_lag_1,Revenue_lag_7,Revenue_lag_14,Revenue_lag_28,Revenue_rolling_mean_7,Revenue_rolling_mean_28,Revenue_rolling_std_7,Revenue_rolling_std_28,sessions_lag_1,sessions_lag_7,page_views_lag_1,page_views_lag_7,bounce_rate_rolling_7,avg_session_duration_rolling_7,promo_line_share_lag_1,total_discount_amount_lag_1,total_orders_lag_1,cancelled_share_lag_1,delivered_share_lag_1,inventory_month_key,fill_rate_prev_month,stockout_share_prev_month,potential_revenue_lost_prev_month
24/2/20,4913668.98,2020,2,Monday,1,24,3660447.62,3027388.85,2291998.17,3063079.4,2579017.509,2056473.219,649961.7959,685763.8053,21963,19557,115618,95153,0.00503,231.1714286,0,0,105,0.114285714,0.723809524,2020-01,0.967362402,0.64229765,455291.4372
25/2/20,3883383.17,2020,2,Tuesday,1,25,4913668.98,1906269.53,1213349.37,2756106.46,2848486.099,2122565.704,1101209.139,854732.9117,24177,23688,91019,121108,0.00521,220.7714286,0,0,133,0.105263158,0.804511278,2020-01,0.967362402,0.64229765,455291.4372
26/2/20,3776016.2,2020,2,Wednesday,1,26,3883383.17,2587869.93,1321005.73,2649423.01,3130930.904,2162825.586,1072441.437,910414.3479,20953,21506,105764,105681,0.004914286,218.4142857,0,0,110,0.127272727,0.772727273,2020-01,0.967362402,0.64229765,455291.4372
27/2/20,2799802.2,2020,2,Thursday,1,27,3776016.2,2179252.94,1581431.75,2487204.75,3300666.086,2203061.058,1066171.766,956446.8115,22835,22647,77810,120782,0.004837143,232.7285714,0,0,96,0.09375,0.8125,2020-01,0.967362402,0.64229765,455291.4372
28/2/20,1651589.28,2020,2,Friday,1,28,2799802.2,1875282.27,2037539.68,1641713.06,3389315.98,2214225.252,979678.4309,961696.3415,21063,21432,67946,88624,0.004945714,232.2142857,0,0,73,0.123287671,0.767123288,2020-01,0.967362402,0.64229765,455291.4372
29/2/20,440505.08,2020,2,Saturday,1,29,1651589.28,2816611.42,2021731.66,1463943.76,3357359.839,2214577.974,1039139.597,961480.3706,20116,24980,93423,110375,0.004958571,241.7285714,0,0,44,0.068181818,0.818181818,2020-01,0.967362402,0.64229765,455291.4372
1/3/20,574193.42,2020,3,Sunday,1,1,440505.08,3660447.62,2850540.94,1093114.88,3017916.076,2178026.593,1521399.847,1009335.616,20524,21963,100329,115618,0.004908571,247.7285714,0,0,8,0.125,0.875,2020-02,0.967530516,0.669014085,527289.8155
2/3/20,723891.53,2020,3,Monday,1,2,574193.42,4913668.98,3027388.85,1316072.4,2577022.619,2159493.684,1736191.681,1034445.758,36014,24177,146247,91019,0.004667143,230.1857143,0,0,19,0.105263158,0.789473684,2020-02,0.967530516,0.669014085,527289.8155
3/3/20,943222.71,2020,3,Tuesday,1,3,723891.53,3883383.17,1906269.53,1029616.88,1978482.983,2138344.367,1502919.385,1058111.115,30765,20953,99703,105764,0.004638571,236.6714286,0,0,27,0.148148148,0.703703704,2020-02,0.967530516,0.669014085,527289.8155
4/3/20,1909614.63,2020,3,Wednesday,1,4,943222.71,3776016.2,2587869.93,1584431.42,1558460.06,2135258.861,1275459.68,1061584.231,34111,22835,136681,77810,0.004807143,237.6428571,0,0,30,0.033333333,0.9,2020-02,0.967530516,0.669014085,527289.8155
5/3/20,2333220.72,2020,3,Thursday,1,5,1909614.63,2799802.2,2179252.94,1426441.72,1291831.264,2146872.547,863027.8359,1057104.308,30135,21063,131222,67946,0.004597143,229.6857143,0,0,65,0.015384615,0.861538462,2020-02,0.967530516,0.669014085,527289.8155
6/3/20,1511362.89,2020,3,Friday,1,6,2333220.72,1651589.28,1875282.27,1459386.86,1225176.767,2179257.511,735789.6184,1048067.287,31540,20116,142833,93423,0.004538571,226.6714286,0,0,69,0.115942029,0.797101449,2020-02,0.967530516,0.669014085,527289.8155
7/3/20,1871812.61,2020,3,Saturday,1,7,1511362.89,440505.08,2816611.42,2184212.09,1205144.426,2181113.798,724060.7684,1046790.315,30909,20524,129691,100329,0.00437,219.8857143,0,0,49,0.12244898,0.816326531,2020-02,0.967530516,0.669014085,527289.8155
8/3/20,2407053.63,2020,3,Sunday,1,8,1871812.61,574193.42,3660447.62,2055783.58,1409616.93,2169956.674,672395.4791,1048419.643,29059,36014,159126,146247,0.00449,200.0714286,0,0,50,0.06,0.88,2020-02,0.967530516,0.669014085,527289.8155
9/3/20,2614688.4,2020,3,Monday,1,9,2407053.63,723891.53,4913668.98,2291998.17,1671454.103,2182502.033,649324.0941,1049104.271,35044,30765,166817,99703,0.004755714,207.2714286,0,0,63,0.047619048,0.888888889,2020-02,0.967530516,0.669014085,527289.8155
10/3/20,2160515.74,2020,3,Tuesday,1,10,2614688.4,943222.71,3883383.17,1213349.37,1941567.941,2194026.684,578909.3747,1052119.741,29433,34111,103715,136681,0.004588571,205.8571429,0,0,77,0.064935065,0.857142857,2020-02,0.967530516,0.669014085,527289.8155
11/3/20,3433278.78,2020,3,Wednesday,1,11,2160515.74,1909614.63,3776016.2,1321005.73,2115466.946,2227854.054,376469.4048,1034500.514,27971,30135,135928,131222,0.004668571,197.4285714,0,0,67,0.134328358,0.776119403,2020-02,0.967530516,0.669014085,527289.8155
12/3/20,4588363.52,2020,3,Thursday,1,12,3433278.78,2333220.72,2799802.2,1581431.75,2333133.253,2303292.377,607313.4531,1042903.603,35255,31540,118816,142833,0.004962857,188.6428571,0,0,104,0.125,0.759615385,2020-02,0.967530516,0.669014085,527289.8155
13/3/20,3021810.51,2020,3,Friday,1,13,4588363.52,1511362.89,1651589.28,2037539.68,2655296.51,2410682.798,1046622.917,1117935.361,35504,30909,146780,129691,0.005028571,166.3571429,0,0,127,0.118110236,0.779527559,2020-02,0.967530516,0.669014085,527289.8155
14/3/20,2973651.06,2020,3,Saturday,1,14,3021810.51,1871812.61,440505.08,2021731.66,2871074.741,2445835.327,919451.2722,1121237.534,29460,29059,136446,159126,0.005228571,184.0571429,0,0,92,0.054347826,0.847826087,2020-02,0.967530516,0.669014085,527289.8155
15/3/20,3221293.98,2020,3,Sunday,1,15,2973651.06,2407053.63,574193.42,2850540.94,3028480.234,2479832.449,807352.2074,1122333.059,35810,35044,172678,166817,0.005134286,201.6571429,0,0,90,0.088888889,0.788888889,2020-02,0.967530516,0.669014085,527289.8155
16/3/20,3825962.41,2020,3,Monday,1,16,3221293.98,2614688.4,723891.53,3027388.85,3144800.284,2493073.629,760175.3262,1129035.669,33227,29433,175710,103715,0.005111429,199.3428571,0,0,104,0.134615385,0.769230769,2020-02,0.967530516,0.669014085,527289.8155
17/3/20,3337087.52,2020,3,Tuesday,1,17,3825962.41,2160515.74,943222.71,1906269.53,3317839.429,2521594.113,757249.9117,1152867.691,30813,27971,127284,135928,0.005082857,175.6285714,0,0,104,0.096153846,0.740384615,2020-02,0.967530516,0.669014085,527289.8155
18/3/20,4361415.01,2020,3,Wednesday,1,18,3337087.52,3433278.78,1909614.63,2587869.93,3485921.111,2572694.755,563290.4486,1156288.684,27849,35255,141749,118816,0.005097143,186.6714286,0,0,112,0.125,0.794642857,2020-02,0.967530516,0.669014085,527289.8155
19/3/20,4192556.63,2020,3,Thursday,1,19,4361415.01,4588363.52,2333220.72,2179252.94,3618512.001,2636035.651,651208.2001,1204713.69,36760,35504,197335,146780,0.004921429,178.5142857,0.232876712,120512.03,135,0.096296296,0.8,2020-02,0.967530516,0.669014085,527289.8155
20/3/20,4714923.6,2020,3,Friday,1,20,4192556.63,3021810.51,1511362.89,1875282.27,3561968.16,2707939.354,564353.25,1236113.835,28411,29460,120110,136446,0.004721429,204.4428571,0.330985915,154715.49,136,0.088235294,0.816176471,2020-02,0.967530516,0.669014085,527289.8155
21/3/20,3786624.27,2020,3,Saturday,1,21,4714923.6,2973651.06,1871812.61,2816611.42,3803841.459,2809355.116,650510.6528,1280944.005,31181,35810,159941,172678,0.004598571,206.1142857,0.549019608,301555.72,144,0.076388889,0.861111111,2020-02,0.967530516,0.669014085,527289.8155
22/3/20,3660217.49,2020,3,Sunday,1,22,3786624.27,3221293.98,2407053.63,3660447.62,3919980.489,2843998.432,540932.3849,1294196.041,36509,33227,155361,175710,0.004708571,206.8,0.704918033,312037.02,117,0.111111111,0.803418803,2020-02,0.967530516,0.669014085,527289.8155
23/3/20,4599846.79,2020,3,Monday,1,23,3660217.49,3825962.41,2614688.4,4913668.98,3982683.847,2843990.213,466804.5755,1294190.664,30641,30813,107852,127284,0.004482857,225.6428571,1,439226.07,125,0.088,0.8,2020-02,0.967530516,0.669014085,527289.8155
24/3/20,3777061.29,2020,3,Tuesday,1,24,4599846.79,3337087.52,2160515.74,3883383.17,4093238.759,2832782.278,512869.5156,1276845.66,30524,27849,144878,141749,0.004682857,231.3571429,1,551981.57,147,0.081632653,0.816326531,2020-02,0.967530516,0.669014085,527289.8155
25/3/20,5473119.8,2020,3,Wednesday,1,25,3777061.29,4361415.01,3433278.78,3776016.2,4156092.154,2828985.068,424020.5362,1273759.928,37460,36760,181911,197335,0.004467143,227.5857143,1,453247.4,130,0.084615385,0.807692308,2020-02,0.967530516,0.669014085,527289.8155
26/3/20,4976074.87,2020,3,Thursday,1,26,5473119.8,4192556.63,4588363.52,2799802.2,4314907.124,2889595.911,657597.8346,1358079.461,30774,28411,99989,120110,0.004448571,235.4285714,1,656774.36,172,0.122093023,0.808139535,2020-02,0.967530516,0.669014085,527289.8155
27/3/20,5292649.55,2020,3,Friday,1,27,4976074.87,4714923.6,3021810.51,1651589.28,4426838.301,2967319.935,698699.0885,1413878.8,32870,31181,177471,159941,0.004467143,228.8142857,1,597128.92,190,0.073684211,0.821052632,2020-02,0.967530516,0.669014085,527289.8155
28/3/20,4107108.15,2020,3,Saturday,1,28,5292649.55,3786624.27,2973651.06,440505.08,4509370.58,3097357.801,768986.0681,1455220.144,31899,36509,172870,155361,0.004255714,213.5285714,1,635117.94,195,0.097435897,0.794871795,2020-02,0.967530516,0.669014085,527289.8155
29/3/20,4853424.1,2020,3,Sunday,1,29,4107108.15,3660217.49,3221293.98,574193.42,4555153.991,3228307.911,727188.3555,1369746.669,35000,30641,161378,107852,0.004177143,201.3,1,492852.95,133,0.045112782,0.819548872,2020-02,0.967530516,0.669014085,527289.8155
30/3/20,8661154.35,2020,3,Monday,1,30,4853424.1,4599846.79,3825962.41,723891.53,4725612.079,3381137.578,613389.4122,1299576.082,29090,30524,93775,144878,0.004168571,185.3857143,1,582410.9,169,0.112426036,0.786982249,2020-02,0.967530516,0.669014085,527289.8155
31/3/20,7897174.25,2020,3,Tuesday,1,31,8661154.35,3777061.29,3337087.52,943222.71,5305798.873,3664611.25,1600720.592,1541618.454,33713,37460,117283,181911,0.003974286,208.8857143,1,1039338.53,304,0.111842105,0.786184211,2020-02,0.967530516,0.669014085,527289.8155
1/4/20,8755809.46,2020,4,Wednesday,2,1,7897174.25,5473119.8,4361415.01,1909614.63,5894386.439,3912966.663,1699361.594,1643724.81,28802,30774,93574,99989,0.004188571,206.2571429,1,947660.9,289,0.089965398,0.809688581,2020-03,0.964703049,0.670731707,678789.4103
2/4/20,7577709.18,2020,4,Thursday,2,2,8755809.46,4976074.87,4192556.63,2333220.72,6363342.104,4157473.621,1991557.982,1832981.87,49172,32870,197352,177471,0.004067143,220.8428571,1,1050697.2,292,0.085616438,0.808219178,2020-03,0.964703049,0.670731707,678789.4103
3/4/20,6784809.88,2020,4,Friday,2,3,7577709.18,5292649.55,4714923.6,1511362.89,6735004.149,4344776.78,1931366.85,1906159.722,45580,31899,190144,172870,0.004025714,220.8285714,1,909325.19,279,0.11827957,0.781362007,2020-03,0.964703049,0.670731707,678789.4103
4/4/20,2596249.84,2020,4,Saturday,2,4,6784809.88,4107108.15,3786624.27,1871812.61,6948169.91,4533114.173,1825060.903,1876120.425,43034,35000,186089,161378,0.004112857,223.3142857,1,814177.25,248,0.100806452,0.786290323,2020-03,0.964703049,0.670731707,678789.4103
5/4/20,2270549.35,2020,4,Sunday,2,5,2596249.84,4853424.1,3660217.49,2407053.63,6732333.009,4558986.931,2255606.393,1842758.863,44615,29090,158048,93775,0.004145714,214.9285714,1,311550,89,0.101123596,0.820224719,2020-03,0.964703049,0.670731707,678789.4103
6/4/20,2174513.69,2020,4,Monday,2,6,2270549.35,8661154.35,4599846.79,2614688.4,6363350.901,4554111.778,2767391.713,1848833.369,45794,33713,205475,117283,0.004351429,215.6857143,1,272465.95,90,0.077777778,0.855555556,2020-03,0.964703049,0.670731707,678789.4103
7/4/20,2970609.75,2020,4,Tuesday,2,7,2174513.69,7897174.25,3777061.29,2160515.74,5436687.95,4538391.253,2949753.331,1867709.972,48680,28802,247194,93574,0.004287143,191.3142857,1,260941.62,92,0.119565217,0.836956522,2020-03,0.964703049,0.670731707,678789.4103
8/4/20,4245321.13,2020,4,Wednesday,2,8,2970609.75,8755809.46,5473119.8,3433278.78,4732893.021,4567323.181,2850921.664,1835507.84,40824,49172,205218,197352,0.004021429,190.6142857,1,356473.16,111,0.072072072,0.837837838,2020-03,0.964703049,0.670731707,678789.4103
9/4/20,3887991.65,2020,4,Thursday,2,9,4245321.13,7577709.18,4976074.87,4588363.52,4088537.546,4596324.694,2232862.059,1823300.65,45660,45580,183509,190144,0.004295714,174.5714286,1,509438.56,137,0.102189781,0.802919708,2020-03,0.964703049,0.670731707,678789.4103
10/4/20,3023393.36,2020,4,Friday,2,10,3887991.65,6784809.88,5292649.55,3021810.51,3561435.041,4571311.413,1624555.244,1828211.388,40459,43034,204289,186089,0.004305714,152.5142857,1,466558.97,118,0.033898305,0.86440678,2020-03,0.964703049,0.670731707,678789.4103
11/4/20,3732689.24,2020,4,Saturday,2,11,3023393.36,2596249.84,4107108.15,2973651.06,3024089.824,4571367.943,786685.3221,1828161.725,38738,44615,136534,158048,0.004337143,164.8,1,362807.2,116,0.077586207,0.844827586,2020-03,0.964703049,0.670731707,678789.4103
12/4/20,2907846.49,2020,4,Sunday,2,12,3732689.24,2270549.35,4853424.1,3221293.98,3186438.31,4598476.45,800813.091,1809121.326,43287,45794,143745,205475,0.004291429,164.9,1,447922.73,114,0.043859649,0.833333333,2020-03,0.964703049,0.670731707,678789.4103
13/4/20,3947462.22,2020,4,Monday,2,13,2907846.49,2174513.69,8661154.35,3825962.41,3277480.759,4587281.896,710463.3891,1818902.074,37270,48680,139570,247194,0.004094286,179.3142857,1,348941.56,119,0.117647059,0.823529412,2020-03,0.964703049,0.670731707,678789.4103
14/4/20,3808658.46,2020,4,Tuesday,2,14,3947462.22,2970609.75,7897174.25,3337087.52,3530759.12,4591621.175,549520.8017,1817162.655,46241,40824,154891,205218,0.004438571,198.3714286,1,473695.46,142,0.098591549,0.852112676,2020-03,0.964703049,0.670731707,678789.4103
15/4/20,4628778.3,2020,4,Wednesday,2,15,3808658.46,4245321.13,8755809.46,4361415.01,3650480.364,4608462.995,495810.3067,1807263.092,45655,45660,202854,183509,0.004585714,202.9142857,0.812903226,371236.62,146,0.054794521,0.849315068,2020-03,0.964703049,0.670731707,678789.4103
16/4/20,4375989.59,2020,4,Thursday,2,16,4628778.3,3887991.65,7577709.18,4192556.63,3705259.96,4618011.684,585547.1582,1806615.66,46469,40459,219857,204289,0.004525714,205.4571429,0.620111732,328186.61,168,0.101190476,0.791666667,2020-03,0.964703049,0.670731707,678789.4103
17/4/20,4558971.27,2020,4,Friday,2,17,4375989.59,3023393.36,6784809.88,4714923.6,3774973.951,4624562.861,637659.7746,1805347.867,42897,38738,223797,136534,0.004732857,212.7857143,0.554913295,258325.79,160,0.0875,0.81875,2020-03,0.964703049,0.670731707,678789.4103
18/4/20,3884483.75,2020,4,Saturday,2,18,4558971.27,3732689.24,2596249.84,3786624.27,3994342.224,4618993.135,598968.7339,1805299.334,41040,43287,161118,143745,0.004845714,200.2714286,0.31884058,125085.11,135,0.125925926,0.740740741,2020-03,0.964703049,0.670731707,678789.4103
19/4/20,5420905.61,2020,4,Sunday,2,19,3884483.75,2907846.49,2270549.35,3660217.49,4016027.154,4622488.116,590606.4979,1803722.258,48136,37270,216916,139570,0.004694286,203.0428571,0,0,119,0.117647059,0.764705882,2020-03,0.964703049,0.670731707,678789.4103
20/4/20,3709374.1,2020,4,Monday,2,20,5420905.61,3947462.22,2174513.69,4599846.79,4375035.6,4685369.835,568082.4256,1799618.974,36756,46241,187408,154891,0.004838571,177.1428571,0,0,146,0.123287671,0.760273973,2020-03,0.964703049,0.670731707,678789.4103
21/4/20,3772726,2020,4,Tuesday,2,21,3709374.1,3808658.46,2970609.75,3777061.29,4341023.011,4653567.239,603944.5474,1809029.844,46424,45655,187668,202854,0.004822857,173.7,0,0,125,0.048,0.824,2020-03,0.964703049,0.670731707,678789.4103
22/4/20,5657450.97,2020,4,Wednesday,2,22,3772726,4628778.3,4245321.13,5473119.8,4335889.803,4653412.407,609351.9955,1809107.825,38518,46469,142168,219857,0.004992857,168.8857143,0,0,142,0.112676056,0.774647887,2020-03,0.964703049,0.670731707,678789.4103
23/4/20,5173024.12,2020,4,Thursday,2,23,5657450.97,4375989.59,3887991.65,4976074.87,4482843.041,4659995.663,789243.5823,1812533.32,41307,42897,200929,223797,0.00504,163.8714286,0,0,192,0.098958333,0.807291667,2020-03,0.964703049,0.670731707,678789.4103
24/4/20,3753095.45,2020,4,Friday,2,24,5173024.12,4558971.27,3023393.36,5292649.55,4596705.117,4667029.565,827809.6448,1814186.756,44106,41040,170615,161118,0.005071429,162.3857143,0,0,165,0.115151515,0.787878788,2020-03,0.964703049,0.670731707,678789.4103
25/4/20,3664845.35,2020,4,Saturday,2,25,3753095.45,3884483.75,3732689.24,4107108.15,4481580,4612045.49,887795.9345,1817849.88,37916,48136,145799,216916,0.004891429,150.0285714,0,0,122,0.081967213,0.745901639,2020-03,0.964703049,0.670731707,678789.4103
26/4/20,4605371.55,2020,4,Sunday,2,26,3664845.35,5420905.61,2907846.49,4853424.1,4450203.086,4596250.39,915853.8556,1824309.63,45937,36756,245372,187408,0.005177143,151.1714286,0,0,121,0.05785124,0.818181818,2020-03,0.964703049,0.670731707,678789.4103
27/4/20,5455531.12,2020,4,Monday,2,27,4605371.55,3709374.1,3947462.22,8661154.35,4333698.22,4587391.37,818487.4143,1823616.667,38854,46424,129370,187668,0.00509,155.7714286,0,0,147,0.081632653,0.802721088,2020-03,0.964703049,0.670731707,678789.4103
28/4/20,5014129.21,2020,4,Tuesday,2,28,5455531.12,3772726,3808658.46,7897174.25,4583149.223,4472904.826,861459.7798,1650832.79,48189,38518,216284,142168,0.00492,160.8285714,0,0,161,0.118012422,0.763975155,2020-03,0.964703049,0.670731707,678789.4103
29/4/20,10020939.03,2020,4,Wednesday,2,29,5014129.21,5657450.97,4628778.3,8755809.46,4760492.539,4369938.932,791778.7045,1513545.846,41682,41307,227421,200929,0.004648571,178.5142857,0,0,163,0.073619632,0.834355828,2020-03,0.964703049,0.670731707,678789.4103
30/4/20,7581421.63,2020,4,Thursday,2,30,10020939.03,5173024.12,4375989.59,7577709.18,5383847.976,4415122.131,2156742.913,1661023.19,39749,44106,210714,170615,0.004651429,186.6428571,0,0,298,0.090604027,0.791946309,2020-03,0.964703049,0.670731707,678789.4103
1/5/20,6232298.35,2020,5,Friday,2,1,7581421.63,3753095.45,4558971.27,6784809.88,5727904.763,4415254.718,2304542.533,1661285.113,43195,37916,226414,145799,0.004508571,206.4714286,0,0,250,0.076,0.824,2020-04,0.958605495,0.683150183,919899.7347
2/5/20,4883269.9,2020,5,Saturday,2,2,6232298.35,3664845.35,3884483.75,2596249.84,6082076.606,4395522.164,2134712.117,1635173.517,37248,45937,154828,245372,0.004668571,217.0285714,0,0,209,0.071770335,0.837320574,2020-04,0.958605495,0.683150183,919899.7347
3/5/20,4614868.43,2020,5,Sunday,2,3,4883269.9,4605371.55,5420905.61,2270549.35,6256137.256,4477201.451,1946108.327,1598681.29,44006,38854,232584,129370,0.004397143,239.5714286,0,0,157,0.095541401,0.777070064,2020-04,0.958605495,0.683150183,919899.7347
4/5/20,1696650.37,2020,5,Monday,2,4,4614868.43,5455531.12,3709374.1,2174513.69,6257493.953,4560927.133,1944768.572,1539113.133,33774,48189,156949,216284,0.004528571,262.2428571,0,0,137,0.087591241,0.795620438,2020-04,0.958605495,0.683150183,919899.7347
5/5/20,2127409.75,2020,5,Tuesday,2,5,1696650.37,5014129.21,3772726,2970609.75,5720510.989,4543860.586,2608717.554,1568915.952,34999,41682,162964,227421,0.004661429,255.4571429,0,0,47,0.106382979,0.808510638,2020-04,0.958605495,0.683150183,919899.7347
6/5/20,2719040.36,2020,5,Wednesday,2,6,2127409.75,10020939.03,5657450.97,4245321.13,5308122.494,4513746.3,2945431.351,1607841.321,46233,39749,201181,210714,0.004678571,233.5428571,0,0,66,0.090909091,0.818181818,2020-04,0.958605495,0.683150183,919899.7347
7/5/20,3735794.57,2020,5,Thursday,2,7,2719040.36,7581421.63,5173024.12,3887991.65,4264994.113,4459236.273,2195802.204,1642771.709,39877,43195,201329,226414,0.004754286,242.4142857,0,0,87,0.045977011,0.83908046,2020-04,0.958605495,0.683150183,919899.7347
8/5/20,3885246.63,2020,5,Friday,2,8,3735794.57,6232298.35,3753095.45,3023393.36,3715618.819,4453800.663,1637984.132,1644982.159,40887,37248,206054,154828,0.004945714,229.0857143,0,0,119,0.075630252,0.781512605,2020-04,0.958605495,0.683150183,919899.7347
9/5/20,2045722.89,2020,5,Saturday,2,9,3885246.63,4883269.9,3664845.35,3732689.24,3380325.716,4484581.136,1225159.825,1625169.513,40215,44006,151119,232584,0.005082857,223.8142857,0,0,115,0.095652174,0.817391304,2020-04,0.958605495,0.683150183,919899.7347
10/5/20,3584812.06,2020,5,Sunday,2,10,2045722.89,4614868.43,4605371.55,2907846.49,2974961.857,4424332.338,1108917.194,1684271.476,34391,33774,180223,156949,0.005052857,221.8857143,0,0,76,0.039473684,0.75,2020-04,0.958605495,0.683150183,919899.7347
11/5/20,2782658.98,2020,5,Monday,2,11,3584812.06,1696650.37,5455531.12,3947462.22,2827810.947,4448509.68,904547.2187,1666461.084,34872,34999,142645,162964,0.004785714,212.7428571,0,0,109,0.100917431,0.752293578,2020-04,0.958605495,0.683150183,919899.7347
12/5/20,3333481.33,2020,5,Tuesday,2,12,2782658.98,2127409.75,5014129.21,3808658.46,2982955.034,4406909.564,759743.4501,1693747.246,45289,46233,227803,201181,0.00461,210.4,0,0,85,0.105882353,0.741176471,2020-04,0.958605495,0.683150183,919899.7347
13/5/20,3150929.25,2020,5,Wednesday,2,13,3333481.33,2719040.36,10020939.03,4628778.3,3155250.974,4389938.953,664124.7842,1702322.297,42203,39877,149231,201329,0.00482,229.5714286,0,0,100,0.06,0.78,2020-04,0.958605495,0.683150183,919899.7347
14/5/20,4015255.86,2020,5,Thursday,2,14,3150929.25,3735794.57,7581421.63,4375989.59,3216949.387,4337158.629,636325.7148,1717485.586,42210,40887,194109,206054,0.004475714,223.3285714,0,0,99,0.080808081,0.797979798,2020-04,0.958605495,0.683150183,919899.7347
15/5/20,5094966.3,2020,5,Friday,2,15,4015255.86,3885246.63,6232298.35,4558971.27,3256872.429,4324275.282,681468.8118,1718536.178,42689,40215,174672,151119,0.004451429,233.5857143,0,0,141,0.09929078,0.808510638,2020-04,0.958605495,0.683150183,919899.7347
16/5/20,3808061,2020,5,Saturday,2,16,5094966.3,2045722.89,4883269.9,3884483.75,3429689.524,4343417.961,962728.1679,1724223.068,40677,34391,199382,180223,0.004414286,228.0428571,0,0,140,0.128571429,0.771428571,2020-04,0.958605495,0.683150183,919899.7347
17/5/20,3532524.59,2020,5,Sunday,2,17,3808061,3584812.06,4614868.43,5420905.61,3681452.111,4340688.578,746679.7259,1725036.747,41763,34872,147559,142645,0.004461429,203.6285714,0,0,121,0.107438017,0.776859504,2020-04,0.958605495,0.683150183,919899.7347
18/5/20,3000875.02,2020,5,Monday,2,18,3532524.59,2782658.98,1696650.37,3709374.1,3673982.473,4273246.398,748067.8687,1718140.701,48316,45289,169311,227803,0.00453,195.6,0,0,110,0.054545455,0.845454545,2020-04,0.958605495,0.683150183,919899.7347
19/5/20,3027466.21,2020,5,Tuesday,2,19,3000875.02,3333481.33,2127409.75,3772726,3705156.193,4247942.86,708219.2087,1731914.495,39843,42203,175578,149231,0.004508571,209.4571429,0,0,114,0.122807018,0.798245614,2020-04,0.958605495,0.683150183,919899.7347
20/5/20,3689172.21,2020,5,Wednesday,2,20,3027466.21,3150929.25,2719040.36,5657450.97,3661439.747,4221326.439,743548.9562,1745164.187,42163,42210,169388,194109,0.004275714,187.3285714,0,0,112,0.089285714,0.8125,2020-04,0.958605495,0.683150183,919899.7347
21/5/20,4498828.44,2020,5,Thursday,2,21,3689172.21,4015255.86,3735794.57,5173024.12,3738331.599,4151030.769,708984.2412,1724695.573,35075,42689,157795,174672,0.004282857,174.2714286,0,0,117,0.136752137,0.735042735,2020-04,0.958605495,0.683150183,919899.7347
22/5/20,5108046.04,2020,5,Friday,2,22,4498828.44,5094966.3,3885246.63,3753095.45,3807413.396,4126952.351,762038.3041,1714575.634,37203,40677,195525,199382,0.003952857,162.9428571,0,0,156,0.108974359,0.775641026,2020-04,0.958605495,0.683150183,919899.7347
23/5/20,4015420.66,2020,5,Saturday,2,23,5108046.04,3808061,2045722.89,3664845.35,3809281.93,4175343.444,765728.6961,1722734.558,45512,41763,170596,147559,0.003935714,175.9285714,0,0,158,0.101265823,0.829113924,2020-04,0.958605495,0.683150183,919899.7347
24/5/20,4700650.04,2020,5,Sunday,2,24,4015420.66,3532524.59,3584812.06,4605371.55,3838904.739,4187863.991,769674.3603,1720158.964,43072,48316,203926,169311,0.003857143,184.4,0,0,122,0.057377049,0.770491803,2020-04,0.958605495,0.683150183,919899.7347
25/5/20,4378883.27,2020,5,Monday,2,25,4700650.04,3000875.02,2782658.98,5455531.12,4005779.803,4191266.794,817332.7439,1721109.44,36563,39843,164483,175578,0.003891429,182.5285714,0,0,125,0.072,0.832,2020-04,0.958605495,0.683150183,919899.7347
26/5/20,3938416.11,2020,5,Tuesday,2,26,4378883.27,3027466.21,3333481.33,5014129.21,4202638.124,4152815.085,691170.1514,1703757.446,45355,42163,224944,169388,0.004087143,173.0142857,0,0,135,0.059259259,0.837037037,2020-04,0.958605495,0.683150183,919899.7347
27/5/20,4400378.84,2020,5,Wednesday,2,27,3938416.11,3689172.21,3150929.25,10020939.03,4332773.824,4114396.76,489308.0506,1695725.481,38796,35075,125978,157795,0.004134286,176.8857143,0,0,131,0.152671756,0.717557252,2020-04,0.958605495,0.683150183,919899.7347
28/5/20,7125254.26,2020,5,Thursday,2,28,4400378.84,4498828.44,4015255.86,7581421.63,4434374.771,3913662.468,398878.0815,1242822.318,37058,37203,160786,195525,0.004464286,174.5714286,0,0,150,0.12,0.76,2020-04,0.958605495,0.683150183,919899.7347
29/5/20,8058075.78,2020,5,Friday,2,29,7125254.26,5108046.04,5094966.3,6232298.35,4809578.46,3897370.776,1095890.493,1195033.4,36672,45512,151505,170596,0.004537143,166.6857143,0,0,240,0.091666667,0.791666667,2020-04,0.958605495,0.683150183,919899.7347
30/5/20,8571150.17,2020,5,Saturday,2,30,8058075.78,4015420.66,3808061,4883269.9,5231011.28,3962577.113,1654603.096,1364895.294,33780,43072,176373,203926,0.004307143,169.3285714,0,0,254,0.090551181,0.799212598,2020-04,0.958605495,0.683150183,919899.7347
31/5/20,7068160.11,2020,5,Sunday,2,31,8571150.17,4700650.04,3532524.59,4614868.43,5881829.781,4094287.122,1963847.526,1612507.79,40115,36563,185694,164483,0.004617143,188.4714286,0,0,262,0.091603053,0.786259542,2020-04,0.958605495,0.683150183,919899.7347
